day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;43200;BANANAS;4946;28;;;;;4953;28;;;;;4949.5;107.74414
-1;43200;PEARLS;9996;1;9995;27;;;10000;1;10004;1;10005;27;9998.0;0.0
-1;43300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;43300;BANANAS;4946;20;;;;;4953;20;;;;;4949.5;105.81641
-1;43400;PEARLS;9996;2;9995;27;;;10002;8;10004;2;10005;27;9999.0;0.0
-1;43400;BANANAS;4946;28;;;;;4951;8;4952;2;4953;27;4948.5;106.291016
-1;43500;PEARLS;9996;1;9995;23;;;10002;10;10004;1;10005;23;9999.0;0.0
-1;43500;BANANAS;4946;24;;;;;4951;10;4952;1;4953;23;4948.5;105.25781
-1;43600;BANANAS;4945;21;;;;;4950;1;4952;21;;;4947.5;103.62305
-1;43600;PEARLS;9995;21;;;;;10002;1;10005;21;;;9998.5;0.0
-1;43700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;43700;BANANAS;4946;2;4945;26;;;4952;28;;;;;4949.0;103.73242
-1;43800;PEARLS;9995;25;;;;;9998;1;10005;25;;;9996.5;0.0
-1;43800;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;100.50781
-1;43900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;43900;BANANAS;4945;28;;;;;4952;28;;;;;4948.5;101.1543
-1;44000;BANANAS;4945;26;;;;;4948;6;4951;26;;;4946.5;100.06836
-1;44000;PEARLS;10002;4;9996;1;9995;25;10004;1;10005;25;;;10003.0;0.0
-1;44100;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;44100;BANANAS;4945;1;4944;28;;;4951;30;;;;;4948.0;99.00781
-1;44200;PEARLS;9998;4;9996;2;9995;20;10004;2;10005;20;;;10001.0;0.0
-1;44200;BANANAS;4945;6;4944;20;;;4951;22;;;;;4948.0;99.021484
-1;44300;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;44300;BANANAS;4945;25;;;;;4952;25;;;;;4948.5;102.23633
-1;44400;BANANAS;4945;30;;;;;4952;30;;;;;4948.5;101.765625
-1;44400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-1;44500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;44500;BANANAS;4945;27;;;;;4952;27;;;;;4948.5;102.7832
-1;44600;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;44600;BANANAS;4945;23;;;;;4952;23;;;;;4948.5;101.56445
-1;44700;PEARLS;9996;1;9995;23;;;10002;9;10004;1;10005;23;9999.0;0.0
-1;44700;BANANAS;4945;1;4944;23;;;4949;9;4951;24;;;4947.0;99.35547
-1;44800;BANANAS;4945;2;4944;22;;;4949;10;4951;24;;;4947.0;98.796875
-1;44800;PEARLS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;0.0
-1;44900;PEARLS;9995;26;;;;;10002;6;10005;26;;;9998.5;0.0
-1;44900;BANANAS;4945;26;;;;;4950;6;4952;26;;;4947.5;100.197266
-1;45000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;45000;BANANAS;4945;27;;;;;4951;1;4952;26;;;4948.0;100.896484
-1;45100;PEARLS;9996;2;9995;25;;;9998;1;10004;2;10005;25;9997.0;0.0
-1;45100;BANANAS;4945;27;;;;;4951;2;4952;25;;;4948.0;100.39258
-1;45200;BANANAS;4945;27;;;;;4952;27;;;;;4948.5;103.09766
-1;45200;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;45300;BANANAS;4945;29;;;;;4946;1;4952;29;;;4945.5;103.08789
-1;45300;PEARLS;9996;1;9995;28;;;9998;1;10004;1;10005;28;9997.0;0.0
-1;45400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;45400;BANANAS;4946;28;;;;;4952;1;4953;27;;;4949.0;106.16211
-1;45500;BANANAS;4946;1;4945;23;;;4952;24;;;;;4949.0;104.62891
-1;45500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;45600;BANANAS;4951;1;4946;1;4945;24;4952;25;;;;;4951.5;104.51172
-1;45600;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;45700;PEARLS;10002;4;9995;30;;;10005;30;;;;;10003.5;0.0
-1;45700;BANANAS;4945;30;;;;;4952;30;;;;;4948.5;103.8457
-1;45800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-1;45800;BANANAS;4946;2;4945;24;;;4952;26;;;;;4949.0;103.78125
-1;45900;PEARLS;9996;1;9995;21;;;10002;1;10004;1;10005;21;9999.0;0.0
-1;45900;BANANAS;4946;1;4945;21;;;4950;1;4952;22;;;4948.0;104.50195
-1;46000;BANANAS;4946;27;;;;;4952;2;4953;25;;;4949.0;105.16016
-1;46000;PEARLS;9996;2;9995;25;;;9998;5;10004;2;10005;25;9997.0;0.0
-1;46100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;46100;BANANAS;4945;27;;;;;4946;1;4952;27;;;4945.5;103.58203
-1;46200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;46200;BANANAS;4945;28;;;;;4946;2;4952;28;;;4945.5;100.796875
-1;46300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;46300;BANANAS;4950;1;4945;1;4944;22;4951;23;;;;;4950.5;99.43555
-1;46400;BANANAS;4944;26;;;;;4951;26;;;;;4947.5;98.28516
-1;46400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;46500;PEARLS;9996;2;9995;23;;;10002;5;10004;2;10005;23;9999.0;0.0
-1;46500;BANANAS;4944;25;;;;;4945;1;4949;5;4951;25;4944.5;97.96484
-1;46600;PEARLS;9996;2;9995;21;;;10002;2;10004;2;10005;21;9999.0;0.0
-1;46600;BANANAS;4947;4;4944;23;;;4949;2;4951;23;;;4948.0;98.32422
-1;46700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;46700;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;97.62109
-1;46800;BANANAS;4945;6;4944;22;;;4951;23;;;;;4948.0;99.28711
-1;46800;PEARLS;9998;4;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
-1;46900;BANANAS;4950;1;4944;28;;;4951;28;;;;;4950.5;98.390625
-1;46900;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;47000;PEARLS;9995;20;;;;;10002;8;10005;20;;;9998.5;0.0
-1;47000;BANANAS;4944;20;;;;;4949;8;4951;20;;;4946.5;95.23242
-1;47100;BANANAS;4945;4;4944;24;;;4951;24;;;;;4948.0;97.75586
-1;47100;PEARLS;9998;5;9995;24;;;10005;24;;;;;10001.5;0.0
-1;47200;BANANAS;4950;1;4944;29;;;4951;29;;;;;4950.5;99.52344
-1;47200;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;47300;BANANAS;4944;24;;;;;4951;24;;;;;4947.5;98.83008
-1;47300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-1;47400;PEARLS;9996;2;9995;24;;;10002;5;10004;2;10005;24;9999.0;0.0
-1;47400;BANANAS;4945;26;;;;;4950;5;4951;2;4952;24;4947.5;100.59766
-1;47500;BANANAS;4944;28;;;;;4950;28;;;;;4947.0;95.03125
-1;47500;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;47600;BANANAS;4943;21;;;;;4950;21;;;;;4946.5;94.09961
-1;47600;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;47700;BANANAS;4943;24;;;;;4949;1;4950;23;;;4946.0;90.48047
-1;47700;PEARLS;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;0.0
-1;47800;PEARLS;9995;22;;;;;9998;1;10002;8;10005;22;9996.5;0.0
-1;47800;BANANAS;4943;22;;;;;4948;8;4950;22;;;4945.5;90.51758
-1;47900;BANANAS;4944;1;4943;21;;;4949;21;;;;;4946.5;89.97656
-1;47900;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;0.0
-1;48000;BANANAS;4943;5;4942;27;;;4949;29;;;;;4946.0;89.697266
-1;48000;PEARLS;9998;3;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
-1;48100;BANANAS;4942;29;;;;;4949;29;;;;;4945.5;89.45703
-1;48100;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;48200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;48200;BANANAS;4942;26;;;;;4949;26;;;;;4945.5;88.33203
-1;48300;BANANAS;4948;1;4942;29;;;4949;29;;;;;4948.5;87.78516
-1;48300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;48400;BANANAS;4947;1;4942;22;;;4949;22;;;;;4948.0;85.80078
-1;48400;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;48500;BANANAS;4942;25;;;;;4949;25;;;;;4945.5;85.896484
-1;48500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;48600;PEARLS;9996;2;9995;20;;;10002;4;10004;2;10005;20;9999.0;0.0
-1;48600;BANANAS;4942;22;;;;;4947;4;4948;2;4949;20;4944.5;85.85156
-1;48700;BANANAS;4941;21;;;;;4948;21;;;;;4944.5;83.4375
-1;48700;PEARLS;10002;2;9995;21;;;10005;21;;;;;10003.5;0.0
-1;48800;BANANAS;4943;10;4942;31;;;4949;31;;;;;4946.0;86.83984
-1;48800;PEARLS;9998;10;9996;2;9995;29;10004;2;10005;29;;;10001.0;0.0
-1;48900;BANANAS;4942;3;4941;24;;;4948;25;;;;;4945.0;84.208984
-1;48900;PEARLS;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;0.0
-1;49000;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;49000;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;83.015625
-1;49100;BANANAS;4942;3;4941;26;;;4948;26;;;;;4945.0;80.33008
-1;49100;PEARLS;9998;3;9995;26;;;10005;26;;;;;10001.5;0.0
-1;49200;BANANAS;4940;25;;;;;4946;2;4947;23;;;4943.0;75.75391
-1;49200;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;49300;BANANAS;4945;1;4940;29;;;4946;29;;;;;4945.5;75.11328
-1;49300;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;49400;PEARLS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-1;49400;BANANAS;4945;1;4941;5;4940;22;4947;22;;;;;4946.0;77.33203
-1;49500;BANANAS;4940;23;;;;;4947;23;;;;;4943.5;79.51367
-1;49500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;49600;BANANAS;4940;22;;;;;4947;22;;;;;4943.5;78.69922
-1;49600;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;49700;BANANAS;4941;24;;;;;4946;9;4947;2;4948;22;4943.5;81.06445
-1;49700;PEARLS;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;0.0
-1;49800;BANANAS;4941;22;;;;;4948;22;;;;;4944.5;81.6582
-1;49800;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;0.0
-1;49900;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-1;49900;BANANAS;4941;22;;;;;4946;1;4947;2;4948;20;4943.5;80.99609
-1;50000;BANANAS;4943;1;4940;30;;;4947;30;;;;;4945.0;78.03125
-1;50000;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-1;50100;BANANAS;4941;32;;;;;4947;2;4948;30;;;4944.0;80.46094
-1;50100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;50200;PEARLS;9998;1;9996;2;9995;23;10004;2;10005;23;;;10001.0;0.0
-1;50200;BANANAS;4942;1;4941;25;;;4948;25;;;;;4945.0;83.57617
-1;50300;PEARLS;9996;1;9995;25;;;10002;5;10004;1;10005;25;9999.0;0.0
-1;50300;BANANAS;4942;1;4941;25;;;4946;6;4948;26;;;4944.0;84.73828
-1;50400;PEARLS;10002;4;9996;1;9995;29;10004;1;10005;29;;;10003.0;0.0
-1;50400;BANANAS;4942;1;4941;29;;;4948;30;;;;;4945.0;83.70117
-1;50500;BANANAS;4942;1;4941;28;;;4948;29;;;;;4945.0;84.76953
-1;50500;PEARLS;10002;4;9996;1;9995;28;10004;1;10005;28;;;10003.0;0.0
-1;50600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;50600;BANANAS;4947;1;4942;24;;;4948;1;4949;23;;;4947.5;85.2832
-1;50700;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;0.0
-1;50700;BANANAS;4941;25;;;;;4943;1;4946;3;4948;25;4942.0;84.60156
-1;50800;PEARLS;9995;24;;;;;9998;1;10002;6;10005;24;9996.5;0.0
-1;50800;BANANAS;4941;24;;;;;4946;6;4948;24;;;4943.5;84.259766
-1;50900;BANANAS;4941;27;;;;;4948;27;;;;;4944.5;83.17969
-1;50900;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;51000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-1;51000;BANANAS;4942;2;4941;22;;;4948;24;;;;;4945.0;84.80664
-1;51100;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;51100;BANANAS;4941;27;;;;;4948;27;;;;;4944.5;83.03906
-1;51200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;51200;BANANAS;4941;2;4940;30;;;4947;32;;;;;4944.0;79.041016
-1;51300;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;51300;BANANAS;4941;25;;;;;4947;25;;;;;4944.0;79.97656
-1;51400;BANANAS;4941;23;;;;;4948;23;;;;;4944.5;80.17383
-1;51400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;51500;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-1;51500;BANANAS;4941;22;;;;;4948;22;;;;;4944.5;81.86328
-1;51600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;51600;BANANAS;4941;31;;;;;4947;2;4948;29;;;4944.0;80.90234
-1;51700;PEARLS;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;0.0
-1;51700;BANANAS;4941;32;;;;;4946;5;4947;2;4948;30;4943.5;81.36914
-1;51800;BANANAS;4942;2;4941;24;;;4948;26;;;;;4945.0;83.625
-1;51800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-1;51900;PEARLS;9996;1;9995;26;;;10002;6;10004;1;10005;26;9999.0;0.0
-1;51900;BANANAS;4941;27;;;;;4946;6;4948;27;;;4943.5;82.62695
-1;52000;PEARLS;10000;3;9996;1;9995;23;10004;1;10005;23;;;10002.0;0.0
-1;52000;BANANAS;4941;24;;;;;4947;1;4948;23;;;4944.0;80.490234
-1;52100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;52100;BANANAS;4940;30;;;;;4947;30;;;;;4943.5;79.14258
-1;52200;BANANAS;4941;28;;;;;4946;3;4948;28;;;4943.5;81.39844
-1;52200;PEARLS;9995;28;;;;;10002;3;10005;28;;;9998.5;0.0
-1;52300;PEARLS;9995;21;;;;;10002;3;10005;21;;;9998.5;0.0
-1;52300;BANANAS;4940;21;;;;;4945;2;4947;21;;;4942.5;79.73047
-1;52400;PEARLS;10000;6;9996;2;9995;22;10004;2;10005;22;;;10002.0;0.0
-1;52400;BANANAS;4941;2;4940;22;;;4947;24;;;;;4944.0;79.69531
-1;52500;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;52500;BANANAS;4941;1;4940;30;;;4947;31;;;;;4944.0;79.515625
-1;52600;BANANAS;4941;24;;;;;4947;1;4948;23;;;4944.0;80.66016
-1;52600;PEARLS;9996;1;9995;23;;;9998;2;10004;1;10005;23;9997.0;0.0
-1;52700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;0.0
-1;52700;BANANAS;4941;29;;;;;4948;29;;;;;4944.5;80.771484
-1;52800;PEARLS;9995;24;;;;;9998;1;10005;24;;;9996.5;0.0
-1;52800;BANANAS;4941;24;;;;;4948;24;;;;;4944.5;82.06641
-1;52900;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;52900;BANANAS;4941;31;;;;;4947;1;4948;30;;;4944.0;80.26172
-1;53000;BANANAS;4941;28;;;;;4948;28;;;;;4944.5;83.62109
-1;53000;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;53100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;53100;BANANAS;4943;31;;;;;4949;1;4950;30;;;4946.0;91.36719
-1;53200;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;0.0
-1;53200;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;91.828125
-1;53300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;53300;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;91.447266
-1;53400;BANANAS;4942;23;;;;;4943;1;4949;23;;;4942.5;88.55078
-1;53400;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;53500;PEARLS;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;0.0
-1;53500;BANANAS;4943;26;;;;;4948;8;4949;1;4950;25;4945.5;90.70117
-1;53600;PEARLS;9998;2;9995;23;;;10005;23;;;;;10001.5;0.0
-1;53600;BANANAS;4943;1;4942;23;;;4949;23;;;;;4946.0;88.78906
-1;53700;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;0.0
-1;53700;BANANAS;4943;27;;;;;4948;10;4949;2;4950;25;4945.5;90.69531
-1;53800;BANANAS;4944;2;4943;23;;;4948;6;4950;25;;;4946.0;93.875
-1;53800;PEARLS;9996;2;9995;23;;;9998;13;10002;6;10004;2;9997.0;0.0
-1;53900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;53900;BANANAS;4949;1;4948;4;4944;28;4951;28;;;;;4950.0;96.083984
-1;54000;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-1;54000;BANANAS;4945;1;4944;21;;;4951;22;;;;;4948.0;99.33594
-1;54100;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;54100;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;96.87695
-1;54200;BANANAS;4943;21;;;;;4950;21;;;;;4946.5;93.56445
-1;54200;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-1;54300;BANANAS;4945;1;4944;25;;;4951;25;;;;;4948.0;96.390625
-1;54300;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;0.0
-1;54400;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-1;54400;BANANAS;4944;23;;;;;4951;24;;;;;4947.5;96.697266
-1;54500;BANANAS;4944;29;;;;;4945;1;4949;9;4951;29;4944.5;97.40625
-1;54500;PEARLS;9995;29;;;;;10002;9;10005;29;;;9998.5;0.0
-1;54600;BANANAS;4945;4;4944;28;;;4950;2;4951;26;;;4947.5;95.7793
-1;54600;PEARLS;9998;4;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
-1;54700;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;0.0
-1;54700;BANANAS;4944;3;4943;21;;;4950;21;;;;;4947.0;94.052734
-1;54800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;54800;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;92.0332
-1;54900;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-1;54900;BANANAS;4943;1;4942;28;;;4949;29;;;;;4946.0;88.62109
-1;55000;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;90.11914
-1;55000;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;0.0
-1;55100;PEARLS;10002;9;9996;2;9995;29;10004;2;10005;29;;;10003.0;0.0
-1;55100;BANANAS;4943;31;;;;;4950;31;;;;;4946.5;92.06836
-1;55200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;55200;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;93.00391
-1;55300;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;0.0
-1;55300;BANANAS;4944;1;4943;24;;;4948;7;4950;25;;;4946.0;94.6875
-1;55400;BANANAS;4944;1;4943;22;;;4950;23;;;;;4947.0;93.88672
-1;55400;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-1;55500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;55500;BANANAS;4947;2;4943;26;;;4949;26;;;;;4948.0;90.03125
-1;55600;PEARLS;9998;7;9996;1;9995;27;10004;1;10005;27;;;10001.0;0.0
-1;55600;BANANAS;4943;7;4942;28;;;4949;28;;;;;4946.0;88.32031
-1;55700;BANANAS;4943;21;;;;;4948;7;4950;21;;;4945.5;90.62891
-1;55700;PEARLS;9995;21;;;;;10002;7;10005;21;;;9998.5;0.0
-1;55800;BANANAS;4943;23;;;;;4950;23;;;;;4946.5;92.55469
-1;55800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-1;55900;BANANAS;4943;24;;;;;4950;24;;;;;4946.5;91.52344
-1;55900;PEARLS;9995;24;;;;;9998;11;10005;24;;;9996.5;0.0
-1;56000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-1;56000;BANANAS;4943;22;;;;;4950;22;;;;;4946.5;91.53906
-1;56100;BANANAS;4943;30;;;;;4950;30;;;;;4946.5;93.46094
-1;56100;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-1;56200;BANANAS;4943;28;;;;;4950;28;;;;;4946.5;93.55078
-1;56200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;56300;BANANAS;4943;23;;;;;4948;8;4950;23;;;4945.5;91.82617
-1;56300;PEARLS;9995;23;;;;;10002;8;10005;23;;;9998.5;0.0
-1;56400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;0.0
-1;56400;BANANAS;4944;6;4943;23;;;4950;23;;;;;4947.0;90.48047
-1;56500;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;91.072266
-1;56500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;56600;BANANAS;4943;27;;;;;4949;27;;;;;4946.0;89.85547
-1;56600;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;56700;BANANAS;4943;24;;;;;4950;25;;;;;4946.5;91.072266
-1;56700;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;56800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-1;56800;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;90.47656
-1;56900;BANANAS;4944;5;4943;20;;;4950;20;;;;;4947.0;91.20703
-1;56900;PEARLS;9998;5;9995;20;;;10005;20;;;;;10001.5;0.0
-1;57000;BANANAS;4943;25;;;;;4949;25;;;;;4946.0;90.08008
-1;57000;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;57100;BANANAS;4943;27;;;;;4949;2;4950;25;;;4946.0;90.41016
-1;57100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;57200;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;57200;BANANAS;4943;26;;;;;4946;2;4950;26;;;4944.5;91.3125
-1;57300;BANANAS;4943;25;;;;;4950;25;;;;;4946.5;92.51172
-1;57300;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;0.0
-1;57400;BANANAS;4944;1;4943;26;;;4948;2;4950;28;;;4946.0;94.03516
-1;57400;PEARLS;9996;2;9995;26;;;10002;2;10004;2;10005;26;9999.0;0.0
-1;57500;BANANAS;4944;31;;;;;4949;1;4951;31;;;4946.5;98.41797
-1;57500;PEARLS;9996;1;9995;30;;;10002;1;10004;1;10005;30;9999.0;0.0
-1;57600;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;0.0
-1;57600;BANANAS;4944;29;;;;;4951;29;;;;;4947.5;99.41211
-1;57700;BANANAS;4945;2;4944;28;;;4949;2;4951;30;;;4947.0;99.072266
-1;57700;PEARLS;9996;2;9995;28;;;10002;2;10004;2;10005;28;9999.0;0.0
-1;57800;BANANAS;4945;2;4944;26;;;4951;28;;;;;4948.0;99.59766
-1;57800;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;57900;BANANAS;4944;32;;;;;4950;2;4951;30;;;4947.0;96.19531
-1;57900;PEARLS;10002;1;9996;2;9995;30;10004;2;10005;30;;;10003.0;0.0
-1;58000;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;0.0
-1;58000;BANANAS;4945;6;4944;23;;;4951;23;;;;;4948.0;95.458984
-1;58100;BANANAS;4943;23;;;;;4950;24;;;;;4946.5;94.08203
-1;58100;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;58200;BANANAS;4944;26;;;;;4950;2;4951;24;;;4947.0;96.09375
-1;58200;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-1;58300;BANANAS;4944;23;;;;;4951;23;;;;;4947.5;96.48633
-1;58300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;0.0
-1;58400;PEARLS;9995;21;;;;;10000;4;10005;21;;;9997.5;0.0
-1;58400;BANANAS;4944;21;;;;;4951;21;;;;;4947.5;99.24219
-1;58500;BANANAS;4945;30;;;;;4951;30;;;;;4948.0;99.9375
-1;58500;PEARLS;9996;1;9995;29;;;9998;1;10004;1;10005;29;9997.0;0.0
-1;58600;BANANAS;4945;4;4944;27;;;4951;29;;;;;4948.0;98.73828
-1;58600;PEARLS;9998;2;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
-1;58700;BANANAS;4945;1;4944;24;;;4951;25;;;;;4948.0;99.16016
-1;58700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;58800;BANANAS;4945;5;4944;24;;;4951;24;;;;;4948.0;97.63672
-1;58800;PEARLS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-1;58900;PEARLS;9995;22;;;;;9998;1;10005;22;;;9996.5;0.0
-1;58900;BANANAS;4944;22;;;;;4951;22;;;;;4947.5;98.40625
-1;59000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;59000;BANANAS;4945;9;4944;26;;;4951;26;;;;;4948.0;99.47461
-1;59100;BANANAS;4944;30;;;;;4945;12;4951;30;;;4944.5;99.0918
-1;59100;PEARLS;9995;30;;;;;9998;2;10005;30;;;9996.5;0.0
